cntry,female,agea,eduyrs,race_intel,race_work,race_better,freq_contact
FR,0,57,18,0,1,1,0
FR,1,34,19,0,0,0,1
FR,0,68,9,0,1,1,1
FR,1,68,12,0,0,0,1
FR,1,40,13,0,1,1,1
FR,0,79,9,0,0,0,1
FR,1,26,8,1,1,1,1
FR,1,69,5,1,1,NA,1
FR,1,80,6,NA,NA,0,0
FR,0,40,11,0,0,0,0
FR,1,18,15,1,1,0,1
FR,0,74,8,0,0,0,1
FR,1,15,8,0,0,0,1
FR,1,31,12,0,1,0,1
FR,0,35,14,0,1,0,1
FR,1,38,15,0,1,0,1
FR,0,37,12,0,0,0,1
FR,1,38,9,1,1,0,1
FR,0,78,11,0,1,1,1
FR,0,62,18,0,0,1,1
FR,1,71,9,1,1,1,1
FR,0,55,12,0,1,0,0
FR,1,60,10,0,0,0,0
FR,0,29,12,0,1,0,1
FR,1,50,9,0,1,0,0
FR,0,88,7,1,1,1,0
FR,0,87,9,0,1,1,1
FR,0,54,12,0,0,1,0
FR,1,37,12,0,0,1,1
FR,1,34,14,0,0,1,1
FR,1,37,14,0,0,0,1
FR,1,45,18,1,1,1,1
FR,0,66,7,0,1,1,0
FR,1,53,13,0,0,0,1
FR,1,67,14,0,0,0,0
FR,0,68,12,0,1,0,0
FR,1,47,14,0,0,0,1
FR,1,16,11,0,1,0,1
FR,1,55,12,0,1,0,1
FR,1,46,13,0,0,0,1
FR,1,40,20,0,1,0,1
FR,1,40,18,0,0,0,1
FR,1,34,15,0,0,0,1
FR,1,36,15,0,1,0,1
FR,1,59,6,0,0,0,1
FR,0,71,11,1,1,1,1
FR,1,48,9,0,1,0,0
FR,0,83,18,0,1,1,0
FR,1,39,15,0,1,0,1
FR,1,21,13,0,1,1,1
FR,0,21,11,0,0,0,1
FR,1,21,16,0,1,0,1
FR,0,63,8,NA,0,0,1
FR,1,28,12,0,1,1,1
FR,1,71,16,0,1,0,1
FR,0,43,16,0,1,0,1
FR,0,19,13,0,0,0,1
FR,1,71,8,NA,1,0,0
FR,1,81,15,0,1,0,1
FR,1,64,8,0,0,0,1
FR,1,34,18,0,0,0,1
FR,1,40,16,0,0,0,1
FR,1,50,13,0,1,0,1
FR,1,16,10,0,1,1,1
FR,1,21,12,0,0,1,1
FR,1,20,14,0,1,0,1
FR,1,85,8,0,0,1,0
FR,1,49,9,0,1,0,0
FR,0,72,8,0,0,0,1
FR,1,62,13,0,1,NA,0
FR,0,43,16,0,0,0,1
FR,1,71,8,0,1,1,1
FR,1,24,13,0,1,0,1
FR,0,36,15,0,1,0,1
FR,0,18,12,0,0,0,1
FR,0,44,10,0,1,0,1
FR,0,65,12,0,0,0,1
FR,1,21,15,0,0,0,0
FR,0,20,11,0,1,1,1
FR,1,93,6,0,1,1,1
FR,1,38,13,0,1,0,1
FR,0,44,18,0,0,0,1
FR,1,99,9,0,1,1,1
FR,0,58,11,0,1,0,1
FR,1,66,8,0,1,1,1
FR,0,68,20,0,0,0,1
FR,0,22,16,0,0,1,1
FR,1,41,16,0,0,0,1
FR,0,61,11,0,0,0,0
FR,0,66,8,0,1,0,1
FR,1,46,16,0,1,0,1
FR,1,71,8,0,0,1,0
FR,0,40,11,0,0,0,1
FR,1,17,8,0,0,0,1
FR,0,33,11,0,1,1,1
FR,1,55,10,1,1,0,1
FR,1,42,13,0,1,0,1
FR,1,43,13,0,1,1,1
FR,0,29,17,0,0,NA,1
FR,0,82,9,0,1,0,1
FR,1,66,15,0,1,0,1
FR,1,32,15,0,0,0,1
FR,1,56,17,0,0,0,1
FR,0,50,10,0,1,1,1
FR,1,45,13,0,0,0,1
FR,1,37,9,0,0,0,1
FR,0,20,14,0,1,0,1
FR,0,67,24,0,1,0,1
FR,0,46,11,0,NA,0,1
FR,0,67,10,0,1,0,1
FR,1,41,18,0,1,1,1
FR,0,80,13,0,1,0,0
FR,0,46,11,0,NA,1,1
FR,1,77,12,1,1,1,0
FR,0,50,14,0,1,0,1
FR,0,84,8,0,0,0,0
FR,0,76,10,0,0,1,1
FR,1,70,10,1,0,0,0
FR,0,57,14,0,0,0,1
FR,0,52,21,0,0,0,1
FR,0,59,18,0,1,0,1
FR,0,49,8,0,0,0,1
FR,0,60,14,0,1,1,1
FR,0,57,19,0,0,0,1
FR,1,53,10,0,0,0,0
FR,0,52,10,0,1,0,1
FR,0,43,14,0,0,1,1
FR,0,40,16,0,1,0,1
FR,1,57,13,0,1,0,0
FR,1,60,10,0,0,0,0
FR,0,49,12,0,1,1,1
FR,0,38,12,0,1,0,1
FR,0,64,8,0,0,0,0
FR,0,58,15,0,0,0,1
FR,0,16,11,0,1,0,0
FR,0,50,12,0,0,0,0
FR,1,53,11,0,0,1,1
FR,1,38,13,0,0,0,1
FR,0,16,11,NA,NA,1,0
FR,1,15,10,0,0,0,1
FR,1,56,7,0,1,0,1
FR,0,51,12,0,1,0,1
FR,0,34,12,0,0,0,0
FR,1,37,15,0,0,0,0
FR,1,24,13,0,1,1,0
FR,1,38,17,0,1,1,1
FR,0,60,11,0,0,0,1
FR,1,61,9,0,1,0,1
FR,1,27,20,0,1,0,1
FR,0,81,8,0,1,0,0
FR,0,59,11,0,0,1,0
FR,1,33,12,0,0,0,1
FR,0,42,18,0,0,0,1
FR,0,29,18,0,0,0,1
FR,1,43,14,0,0,0,0
FR,1,49,12,0,0,0,0
FR,0,47,8,0,1,0,0
FR,0,45,16,0,1,0,1
FR,1,85,3,NA,1,0,0
FR,0,61,4,1,1,0,1
FR,1,34,11,0,0,0,1
FR,1,81,NA,NA,NA,0,0
FR,0,43,11,0,0,0,1
FR,0,45,11,0,0,0,1
FR,0,34,5,0,0,0,1
FR,1,58,5,0,0,1,1
FR,0,77,8,0,1,1,1
FR,1,71,14,0,0,0,1
FR,1,77,8,NA,0,NA,1
FR,1,50,11,0,0,0,1
FR,0,25,18,0,1,0,1
FR,1,89,14,0,0,1,0
FR,1,49,21,0,0,1,1
FR,1,57,15,0,0,0,1
FR,1,22,7,1,1,0,1
FR,0,34,10,0,1,1,1
FR,0,44,18,0,0,0,1
FR,1,36,12,0,1,0,1
FR,0,40,12,0,0,0,1
FR,0,68,8,0,0,0,1
FR,1,68,8,0,1,0,1
FR,1,50,11,0,0,0,1
FR,0,33,14,0,0,0,1
FR,1,15,9,0,0,0,1
FR,1,39,15,0,0,0,1
FR,1,64,8,0,0,1,1
FR,1,60,8,0,0,0,1
FR,1,22,12,0,0,0,1
FR,1,59,8,0,0,0,1
FR,1,54,10,0,0,0,1
FR,1,35,13,0,1,1,0
FR,1,16,10,0,0,0,0
FR,0,67,13,0,1,0,1
FR,1,57,14,0,0,0,1
FR,1,35,13,0,1,0,1
FR,1,39,14,0,0,0,1
FR,1,83,8,0,0,0,1
FR,1,40,10,0,0,1,1
FR,1,35,12,1,1,0,1
FR,0,68,17,0,1,0,0
FR,1,92,7,NA,1,1,0
FR,1,34,15,0,1,0,1
FR,1,29,14,0,0,0,1
FR,0,48,12,0,0,0,1
FR,1,37,14,1,1,0,1
FR,0,23,14,0,0,0,1
FR,1,46,10,0,0,1,0
FR,0,50,11,0,0,0,1
FR,1,69,7,0,0,0,1
FR,1,66,7,0,0,0,1
FR,0,43,11,0,0,1,1
FR,0,22,17,0,0,0,1
FR,0,80,5,1,1,1,1
FR,1,70,14,0,1,0,1
FR,0,21,15,0,1,0,1
FR,0,66,11,0,0,1,0
FR,0,45,17,0,0,0,1
FR,0,73,4,1,1,0,1
FR,0,84,5,1,1,0,0
FR,0,81,7,0,0,0,0
FR,0,40,14,0,1,0,1
FR,1,66,7,0,NA,0,1
FR,1,67,13,0,0,0,1
FR,0,19,13,0,1,0,1
FR,1,40,15,0,0,0,1
FR,1,30,11,0,1,0,1
FR,1,41,9,NA,NA,0,1
FR,1,24,18,0,0,0,1
FR,1,64,15,0,1,0,1
FR,0,40,13,0,0,0,1
FR,1,59,8,1,1,0,1
FR,0,17,11,0,1,0,1
FR,1,35,20,0,0,1,1
FR,0,77,10,0,1,1,1
FR,1,31,13,0,1,1,1
FR,0,48,20,0,0,0,1
FR,0,58,10,0,0,0,1
FR,1,44,17,0,0,0,1
FR,1,65,10,0,1,0,1
FR,0,53,8,0,1,0,1
FR,0,35,10,0,1,0,1
FR,1,25,21,0,0,0,1
FR,0,23,14,0,0,0,1
FR,1,44,10,1,1,0,1
FR,1,31,12,0,1,0,1
FR,1,42,18,0,0,NA,1
FR,0,49,16,0,0,0,1
FR,1,22,17,0,1,0,1
FR,0,55,11,0,0,0,1
FR,1,83,11,0,1,0,1
FR,1,77,8,0,1,0,1
FR,0,67,18,0,0,0,1
FR,1,38,13,1,1,1,1
FR,1,62,9,0,0,0,1
FR,0,45,10,0,0,0,1
FR,0,40,18,0,1,1,1
FR,1,41,19,0,0,0,0
FR,1,61,12,0,0,0,1
FR,0,66,17,0,1,0,1
FR,1,33,15,0,0,0,1
FR,1,33,17,0,1,0,1
FR,1,40,13,0,0,1,1
FR,1,43,17,0,0,0,1
FR,0,77,9,0,1,0,1
FR,1,57,11,0,1,1,1
FR,0,16,11,0,0,0,1
FR,1,28,19,0,0,0,0
FR,1,31,19,0,1,0,1
FR,0,29,11,0,0,0,1
FR,0,68,8,0,1,0,1
FR,1,41,16,0,0,0,1
FR,1,64,8,0,1,0,1
FR,1,23,13,0,0,0,1
FR,1,34,11,0,0,0,0
FR,1,29,12,0,0,0,1
FR,0,36,12,0,1,1,1
FR,1,49,6,0,1,0,1
FR,1,31,18,0,1,0,1
FR,1,57,11,0,1,0,1
FR,0,46,16,0,0,1,1
FR,1,54,17,0,0,0,1
FR,1,28,22,0,0,0,1
FR,1,50,19,0,0,1,1
FR,0,28,18,0,1,0,1
FR,1,22,15,0,0,0,1
FR,1,74,12,1,1,0,1
FR,1,55,20,0,1,0,1
FR,0,62,24,0,0,NA,NA
FR,0,21,11,0,1,0,1
FR,1,21,15,0,1,0,1
FR,1,28,13,0,0,0,1
FR,1,75,9,0,0,1,1
FR,0,51,15,0,0,0,1
FR,0,48,13,0,1,0,1
FR,0,34,19,0,0,0,1
FR,1,37,18,0,0,1,1
FR,1,20,17,0,1,0,1
FR,1,23,16,1,1,0,1
FR,0,46,9,0,0,0,1
FR,1,25,11,0,1,0,1
FR,1,62,17,0,0,1,1
FR,0,36,14,1,0,0,1
FR,0,60,15,0,1,0,0
FR,0,25,13,0,0,0,1
FR,1,36,15,0,1,NA,1
FR,1,88,9,0,0,0,1
FR,0,66,10,1,1,0,1
FR,1,78,8,0,0,0,1
FR,0,21,15,0,1,1,1
FR,0,35,17,0,0,0,1
FR,0,56,18,0,0,0,1
FR,1,67,16,0,1,0,1
FR,1,25,11,0,1,0,1
FR,0,33,13,0,1,0,1
FR,1,42,18,0,1,1,1
FR,1,30,13,0,1,0,1
FR,0,19,13,0,1,0,1
FR,0,36,14,0,1,0,1
FR,0,68,11,0,0,0,1
FR,1,51,19,0,0,0,1
FR,0,45,11,0,1,1,1
FR,1,24,8,0,0,0,1
FR,1,29,12,1,1,1,1
FR,0,15,10,0,0,0,1
FR,0,75,13,0,1,0,1
FR,1,33,16,0,0,0,1
FR,0,31,13,1,1,0,1
FR,0,34,11,0,0,0,1
FR,1,52,11,0,0,0,1
FR,1,36,14,0,0,0,1
FR,0,58,17,0,0,0,1
FR,0,50,15,0,1,1,1
FR,0,44,12,0,0,0,1
FR,0,58,9,0,1,0,1
FR,1,29,14,0,0,0,1
FR,0,53,9,1,1,1,1
FR,0,65,8,0,1,0,0
FR,0,34,16,0,1,0,1
FR,1,18,11,1,0,0,1
FR,0,82,5,1,0,0,1
FR,1,68,15,0,0,0,1
FR,0,32,15,0,1,1,1
FR,0,79,16,0,1,1,1
FR,0,49,11,0,0,0,1
FR,0,21,12,NA,1,0,1
FR,1,37,20,0,0,0,1
FR,1,78,8,1,0,0,1
FR,0,79,13,0,0,1,0
FR,0,52,10,0,0,0,0
FR,1,44,11,0,0,0,1
FR,0,41,15,0,NA,NA,1
FR,0,51,12,0,0,1,1
FR,0,56,11,0,0,0,0
FR,1,30,14,0,0,1,1
FR,1,70,NA,1,1,0,1
FR,1,47,14,0,0,0,1
FR,1,41,11,0,0,0,1
FR,1,22,13,0,0,0,1
FR,0,49,15,0,1,1,1
FR,1,41,11,1,1,0,0
FR,0,31,11,0,1,0,0
FR,1,30,14,0,1,0,1
FR,0,16,11,0,0,0,1
FR,1,16,10,0,1,0,1
FR,0,58,12,0,0,0,0
FR,1,56,11,0,1,0,0
FR,0,42,19,0,1,1,1
FR,1,52,11,0,1,0,0
FR,1,68,8,1,1,1,0
FR,0,50,10,0,0,0,0
FR,1,23,14,0,1,0,1
FR,0,18,15,0,0,0,1
FR,1,43,14,0,0,0,0
FR,1,34,11,0,0,1,0
FR,0,15,10,0,0,0,1
FR,0,54,13,0,0,0,1
FR,0,29,13,0,0,0,1
FR,1,47,15,0,1,0,1
FR,0,56,10,0,0,1,1
FR,0,50,19,0,0,0,1
FR,0,63,10,0,0,0,1
FR,0,47,12,0,1,0,1
FR,0,87,9,0,0,0,0
FR,1,72,19,0,0,1,0
FR,1,66,10,0,1,0,1
FR,1,47,16,0,0,1,1
FR,1,35,17,0,1,0,1
FR,1,73,8,0,1,0,1
FR,1,29,14,0,0,0,1
FR,1,68,12,0,1,0,0
FR,0,39,15,0,0,0,1
FR,1,54,16,0,1,0,1
FR,1,25,15,0,1,0,1
FR,1,84,9,0,NA,0,0
FR,0,65,15,0,0,0,1
FR,0,55,24,0,1,0,1
FR,1,68,12,0,1,1,0
FR,1,37,15,0,1,0,1
FR,1,21,13,0,0,0,1
FR,1,69,7,0,1,0,1
FR,0,54,10,0,1,0,1
FR,1,51,7,0,1,1,0
FR,0,39,20,0,1,1,1
FR,1,64,NA,NA,NA,0,1
FR,1,64,8,0,0,0,1
FR,1,32,14,0,0,0,1
FR,0,49,9,0,1,0,1
FR,1,63,14,0,0,0,1
FR,1,66,8,0,1,1,1
FR,1,37,20,0,0,0,1
FR,0,16,10,0,0,0,1
FR,0,62,13,0,1,0,1
FR,1,54,18,0,0,0,1
FR,1,51,19,0,1,0,1
FR,0,67,8,0,0,0,1
FR,1,37,15,0,0,0,1
FR,1,64,16,0,0,0,1
FR,0,27,19,0,0,1,1
FR,1,32,12,0,0,0,1
FR,1,17,11,0,1,0,1
FR,0,46,12,0,0,0,1
FR,0,36,15,0,1,0,1
FR,0,47,12,0,0,0,1
FR,1,81,13,0,1,0,1
FR,0,56,11,0,0,0,1
FR,1,53,10,0,1,0,1
FR,0,33,12,0,0,0,1
FR,1,66,8,1,1,0,1
FR,0,54,11,0,0,0,1
FR,0,30,8,0,1,0,1
FR,1,54,10,0,1,1,1
FR,0,87,7,0,0,0,1
FR,0,57,6,0,1,0,1
FR,0,19,10,0,0,0,1
FR,0,48,13,0,0,0,1
FR,1,62,9,0,1,0,1
FR,0,26,13,0,0,0,1
FR,1,68,6,0,0,0,1
FR,0,65,15,0,1,0,1
FR,0,46,11,0,0,0,1
FR,0,60,16,0,0,1,1
FR,1,64,9,NA,0,1,1
FR,1,25,20,0,0,0,1
FR,1,33,10,0,1,0,1
FR,1,48,7,0,0,0,1
FR,1,68,8,0,0,0,1
FR,1,81,7,0,0,0,1
FR,1,55,16,0,1,0,1
FR,0,24,19,0,1,1,0
FR,1,29,13,1,1,0,0
FR,0,83,7,0,1,0,0
FR,1,20,15,0,0,0,1
FR,1,32,12,0,1,1,1
FR,1,41,14,0,0,0,0
FR,0,56,15,0,0,0,1
FR,1,77,7,0,0,1,0
FR,0,66,8,0,1,1,0
FR,1,60,11,0,1,1,0
FR,1,64,8,1,1,0,0
FR,0,35,16,0,1,0,1
FR,0,30,9,0,0,0,1
FR,1,40,15,0,0,0,1
FR,1,48,14,0,1,1,1
FR,1,53,14,0,1,0,1
FR,1,38,17,0,1,0,0
FR,1,42,20,0,0,0,1
FR,1,16,10,0,0,1,1
FR,0,52,13,1,1,0,1
FR,1,64,10,0,0,0,0
FR,1,52,13,0,0,0,1
FR,0,81,7,1,1,0,0
FR,1,81,11,0,1,1,0
FR,0,44,14,0,1,0,0
FR,0,16,11,0,0,0,1
FR,0,57,18,0,0,0,1
FR,1,29,24,0,0,0,1
FR,1,48,16,0,0,0,1
FR,0,56,8,0,0,0,0
FR,0,59,16,0,0,0,1
FR,0,53,8,0,1,0,1
FR,0,51,9,1,0,0,0
FR,0,47,14,0,0,0,1
FR,0,47,13,0,0,0,1
FR,1,66,17,0,0,0,1
FR,1,18,12,1,1,1,1
FR,1,34,16,1,1,1,1
FR,1,40,12,NA,1,0,0
FR,1,24,16,0,0,0,1
FR,0,51,12,0,1,0,0
FR,1,65,10,0,0,0,0
FR,0,49,15,0,1,0,0
FR,0,59,11,0,0,0,1
FR,1,35,11,1,1,1,1
FR,0,44,11,0,1,0,1
FR,1,70,12,0,0,1,0
FR,0,57,21,0,0,1,1
FR,1,69,12,0,1,0,1
FR,1,66,11,0,0,0,1
FR,1,61,13,0,1,0,1
FR,0,56,13,0,0,0,1
FR,0,55,17,0,1,0,1
FR,1,46,18,0,0,0,1
FR,1,19,13,0,0,0,1
FR,0,62,7,0,0,0,0
FR,0,46,7,0,0,0,1
FR,0,39,20,0,0,0,1
FR,1,64,9,0,0,0,0
FR,0,78,7,1,0,1,0
FR,0,69,9,0,1,1,1
FR,1,33,14,0,0,0,1
FR,0,58,14,1,1,1,0
FR,0,40,18,0,1,0,1
FR,0,69,11,0,1,0,1
FR,0,54,17,0,1,0,1
FR,0,17,12,0,0,0,1
FR,1,55,13,0,0,0,1
FR,0,37,19,0,0,1,1
FR,1,46,13,0,1,0,1
FR,1,80,0,0,1,0,0
FR,1,61,14,0,1,0,1
FR,1,31,16,0,0,0,1
FR,0,70,18,0,0,0,1
FR,1,70,10,0,0,0,1
FR,0,18,12,0,1,0,0
FR,0,52,12,1,0,1,0
FR,1,42,18,0,1,0,1
FR,0,71,6,0,0,1,0
FR,1,77,9,0,1,1,0
FR,1,83,5,0,1,0,1
FR,0,41,15,0,1,0,1
FR,0,29,19,0,0,0,1
FR,1,19,18,0,0,0,1
FR,1,82,8,0,1,1,1
FR,1,22,16,0,0,0,1
FR,0,63,9,0,1,0,0
FR,0,73,10,0,1,1,1
FR,0,28,12,0,1,0,1
FR,1,23,16,0,1,0,1
FR,0,85,10,0,1,1,1
FR,1,67,10,0,0,1,1
FR,1,56,13,0,1,0,1
FR,1,61,11,0,1,0,1
FR,0,47,21,0,0,0,1
FR,1,56,8,0,0,0,0
FR,0,40,19,0,1,0,1
FR,0,55,16,0,0,0,1
FR,1,53,17,0,0,0,1
FR,1,45,14,0,0,0,0
FR,1,90,16,0,1,1,1
FR,1,75,14,0,1,0,1
FR,0,74,8,0,1,0,1
FR,1,68,8,0,1,1,0
FR,0,52,10,0,0,0,1
FR,1,42,14,0,1,0,1
FR,0,52,12,0,0,1,0
FR,0,46,12,0,1,0,1
FR,0,43,10,0,1,1,0
FR,0,51,19,0,0,0,1
FR,0,17,10,1,1,1,0
FR,0,32,14,0,1,0,1
FR,1,51,11,1,1,0,1
FR,1,58,9,0,0,0,0
FR,1,24,18,0,0,0,1
FR,1,67,16,0,0,0,1
FR,1,41,14,0,1,0,1
FR,0,28,17,0,0,0,1
FR,1,82,5,0,0,0,0
FR,0,65,11,0,1,1,1
FR,1,20,12,0,0,0,0
FR,1,16,10,0,1,0,1
FR,1,35,12,0,1,1,1
FR,1,29,17,0,0,1,1
FR,0,70,12,1,1,1,0
FR,1,52,11,0,0,1,1
FR,1,41,8,0,0,1,1
FR,0,43,16,0,0,0,1
FR,1,46,11,0,1,0,1
FR,1,65,8,NA,NA,0,0
FR,1,33,15,0,1,1,NA
FR,0,58,10,0,1,0,1
FR,1,58,12,0,1,0,1
FR,0,58,15,0,0,0,1
FR,0,47,11,0,1,0,1
FR,1,44,17,0,1,0,1
FR,1,61,5,0,0,0,1
FR,0,27,13,0,0,0,1
FR,1,42,11,0,0,0,0
FR,1,57,14,0,0,0,1
FR,1,72,13,1,1,1,1
FR,1,81,13,0,NA,1,0
FR,0,34,15,1,NA,0,0
FR,1,54,11,0,1,0,0
FR,1,46,18,1,1,1,0
FR,1,28,12,0,0,0,0
FR,1,21,15,0,0,0,1
FR,0,65,12,1,1,0,1
FR,0,57,13,0,0,1,1
FR,1,29,13,0,0,0,1
FR,1,38,18,0,0,0,1
FR,0,68,11,0,0,0,1
FR,0,33,14,0,0,1,1
FR,0,46,16,0,0,0,1
FR,1,40,15,0,0,0,1
FR,1,52,10,1,1,0,1
FR,0,61,13,0,1,0,1
FR,1,43,15,0,1,0,1
FR,1,25,10,0,0,0,1
FR,1,49,12,0,1,1,1
FR,1,59,6,NA,1,0,1
FR,1,35,13,0,0,0,1
FR,1,61,8,0,0,0,1
FR,1,83,0,NA,0,1,1
FR,1,51,10,0,0,0,0
FR,1,15,4,NA,0,NA,1
FR,1,16,10,0,0,NA,1
FR,0,74,5,0,0,0,0
FR,0,40,6,1,1,0,1
FR,1,48,7,0,1,0,1
FR,1,52,23,0,1,1,0
FR,1,52,10,0,1,1,0
FR,0,31,17,0,0,0,1
FR,1,41,14,0,0,0,1
FR,0,41,14,0,0,0,1
FR,0,64,10,0,0,1,0
FR,1,80,17,0,1,1,0
FR,1,80,18,0,0,0,0
FR,1,77,11,0,1,0,0
FR,1,34,16,0,1,0,0
FR,1,58,13,0,0,0,1
FR,1,37,15,0,0,0,0
FR,1,80,8,0,1,1,0
FR,0,51,10,0,0,0,1
FR,1,58,13,0,1,0,1
FR,0,74,7,0,0,0,1
FR,1,60,13,0,1,0,0
FR,0,77,10,0,1,0,1
FR,1,61,8,1,1,1,0
FR,0,38,18,0,0,0,1
FR,0,76,8,1,0,1,0
FR,1,41,12,0,1,1,1
FR,1,35,15,0,1,1,0
FR,0,61,9,0,1,0,1
FR,0,53,12,0,1,0,1
FR,0,63,11,0,0,0,0
FR,1,36,11,0,1,1,1
FR,1,68,10,0,0,1,0
FR,0,45,10,0,0,0,1
FR,1,47,17,0,1,0,1
FR,1,58,12,0,1,1,1
FR,1,49,9,0,1,0,1
FR,0,24,15,0,0,0,1
FR,0,65,17,0,1,0,1
FR,0,38,11,1,1,0,0
FR,1,64,12,0,1,0,1
FR,0,47,14,1,1,0,1
FR,0,84,10,NA,1,0,0
FR,1,40,16,0,1,0,1
FR,1,54,14,0,1,1,0
FR,0,60,15,0,1,0,0
FR,0,37,14,0,1,0,1
FR,1,76,11,0,0,0,0
FR,0,74,11,0,1,0,1
FR,0,60,9,0,1,NA,1
FR,1,48,15,NA,1,1,0
FR,1,59,11,0,1,0,1
FR,1,66,5,0,1,0,1
FR,1,43,13,0,1,0,1
FR,1,61,22,0,0,1,1
FR,1,37,16,0,1,1,1
FR,1,51,12,0,1,1,0
FR,0,34,14,0,0,0,1
FR,1,59,10,1,1,1,1
FR,0,46,11,0,1,0,1
FR,1,15,8,0,0,0,1
FR,0,59,17,0,0,1,1
FR,1,62,15,0,0,0,1
FR,0,56,8,0,0,0,1
FR,0,21,15,0,1,0,1
FR,1,23,18,0,0,0,1
FR,0,72,30,0,0,1,1
FR,1,34,21,0,1,0,1
FR,1,29,15,0,1,0,1
FR,1,77,9,0,1,0,1
FR,0,44,16,0,1,0,1
FR,1,44,14,0,0,0,1
FR,0,36,18,0,NA,1,1
FR,1,66,12,0,0,0,1
FR,0,47,8,0,1,0,1
FR,0,19,13,0,1,0,1
FR,1,66,10,0,1,0,1
FR,0,62,17,0,0,1,1
FR,1,28,18,0,0,0,1
FR,1,61,19,0,0,0,1
FR,0,30,15,0,1,0,1
FR,0,25,17,0,0,0,1
FR,0,58,15,0,0,0,1
FR,0,62,13,0,0,0,0
FR,1,58,19,0,0,0,1
FR,0,26,20,0,0,0,1
FR,1,60,11,0,0,0,1
FR,1,25,15,0,1,0,1
FR,0,32,18,0,0,0,1
FR,0,35,21,0,1,1,0
FR,0,22,15,0,0,0,1
FR,0,39,17,0,1,1,1
FR,0,39,10,0,0,0,1
FR,1,26,13,0,0,0,1
FR,0,46,18,1,1,1,1
FR,0,45,30,0,1,0,0
FR,0,34,13,0,0,1,1
FR,1,39,22,0,0,0,1
FR,1,41,15,0,1,0,1
FR,0,54,13,1,1,0,1
FR,0,53,20,0,0,0,1
