cntry,female,agea,eduyrs,race_intel,race_work,race_better,freq_contact
FR,1,48,12,0,0,0,1
FR,0,23,16,0,0,0,1
FR,0,66,14,0,0,1,1
FR,1,48,13,0,1,0,1
FR,0,60,21,0,1,1,1
FR,0,68,9,0,0,0,1
FR,0,39,9,0,1,1,1
FR,0,62,17,0,0,0,1
FR,1,27,17,0,1,1,1
FR,1,88,12,1,1,0,1
FR,1,67,12,0,1,0,1
FR,0,61,20,0,1,0,1
FR,1,62,14,0,1,1,0
FR,1,17,10,0,1,0,1
FR,1,30,18,0,1,1,1
FR,0,63,10,0,0,1,1
FR,0,50,16,0,1,0,1
FR,1,32,14,0,1,0,1
FR,0,60,12,0,0,0,1
FR,0,42,21,0,1,1,1
FR,0,51,9,0,1,0,1
FR,0,38,11,0,0,0,1
FR,1,73,13,0,1,0,1
FR,0,50,11,0,1,1,1
FR,1,59,12,0,0,0,1
FR,1,33,15,0,1,1,1
FR,1,39,14,0,1,0,1
FR,0,42,18,0,1,1,1
FR,1,27,17,0,0,1,1
FR,1,46,20,0,0,0,1
FR,1,43,17,0,0,0,1
FR,1,62,10,0,1,0,0
FR,0,68,2,0,0,0,1
FR,1,36,6,0,1,1,1
FR,0,65,10,0,0,1,1
FR,0,66,12,NA,1,1,0
FR,0,16,7,0,0,0,1
FR,0,52,7,0,0,0,1
FR,1,84,0,0,1,NA,0
FR,1,60,9,0,1,NA,1
FR,1,82,8,NA,1,NA,NA
FR,0,80,8,0,0,0,1
FR,1,62,11,0,0,1,0
FR,1,77,13,0,1,0,0
FR,1,33,14,0,0,1,0
FR,1,71,8,0,1,1,1
FR,0,52,9,0,0,NA,1
FR,0,80,9,0,1,0,1
FR,1,34,13,0,1,1,0
FR,1,53,11,0,0,1,0
FR,0,NA,8,0,0,0,0
FR,0,34,14,NA,1,1,0
FR,0,72,13,0,0,0,1
FR,0,17,11,0,1,0,1
FR,1,37,12,0,1,1,1
FR,1,72,8,0,1,1,1
FR,0,58,13,0,1,0,0
FR,0,39,9,0,1,0,1
FR,0,33,14,0,0,0,1
FR,1,46,7,0,1,0,1
FR,1,84,1,1,1,0,0
FR,1,75,0,NA,1,0,0
FR,0,70,0,0,0,0,0
FR,0,66,0,0,1,1,0
FR,1,59,11,0,1,0,1
FR,0,36,11,0,0,0,1
FR,0,49,12,0,1,0,0
FR,1,16,11,0,0,0,1
FR,0,36,14,0,1,0,1
FR,1,60,6,0,0,0,1
FR,0,83,8,0,1,1,1
FR,1,75,19,0,1,0,1
FR,0,59,15,NA,1,NA,1
FR,0,59,17,0,0,0,1
FR,0,29,14,0,0,NA,1
FR,0,51,12,0,NA,0,1
FR,1,63,6,0,0,0,1
FR,0,54,12,0,1,0,1
FR,0,20,16,0,0,NA,1
FR,1,67,2,0,0,0,0
FR,0,21,15,0,1,0,1
FR,0,54,16,0,0,0,1
FR,1,69,9,NA,1,1,1
FR,0,38,14,0,1,0,1
FR,0,52,13,1,1,1,1
FR,1,53,4,1,1,1,1
FR,0,61,13,1,1,0,1
FR,0,61,13,0,1,1,1
FR,0,30,16,0,1,1,1
FR,0,57,11,0,0,1,1
FR,1,33,17,0,1,0,1
FR,0,60,14,0,0,0,1
FR,1,66,15,0,0,0,1
FR,1,25,19,0,1,0,1
FR,0,57,16,0,0,0,1
FR,0,55,12,0,0,0,1
FR,0,55,17,0,0,0,1
FR,1,47,20,0,0,0,0
FR,1,70,12,0,1,0,0
FR,0,72,17,0,1,1,1
FR,0,37,0,0,0,0,1
FR,0,66,20,0,0,0,1
FR,1,24,18,0,0,0,1
FR,1,54,19,0,0,0,1
FR,0,60,10,1,1,1,1
FR,0,44,15,0,0,0,1
FR,1,90,18,0,1,1,1
FR,0,74,16,1,1,1,1
FR,0,33,11,0,0,0,0
FR,0,49,16,0,1,0,1
FR,0,49,11,0,1,NA,1
FR,0,34,19,0,0,0,1
FR,1,39,9,1,1,NA,1
FR,0,45,12,0,0,0,1
FR,1,42,17,0,0,0,1
FR,1,82,10,1,1,0,0
FR,1,44,15,0,0,0,1
FR,1,77,14,0,0,0,0
FR,0,51,12,0,1,0,0
FR,0,30,10,0,0,0,1
FR,1,32,10,0,1,0,0
FR,1,15,10,0,1,1,1
FR,0,41,13,0,0,0,1
FR,1,62,9,0,1,0,0
FR,0,54,9,0,0,1,0
FR,0,47,15,0,0,0,1
FR,1,85,6,1,1,1,0
FR,1,49,16,0,0,1,1
FR,1,62,8,1,NA,0,1
FR,1,67,11,0,0,0,1
FR,0,31,14,0,1,0,1
FR,0,71,9,0,1,1,1
FR,0,80,7,1,1,1,0
FR,1,77,12,1,1,1,0
FR,1,29,12,0,0,0,0
FR,1,37,12,0,1,0,1
FR,1,57,13,0,0,1,1
FR,0,64,10,0,1,1,1
FR,0,26,10,0,1,1,1
FR,0,50,7,0,0,NA,1
FR,1,80,8,1,1,1,0
FR,1,23,15,0,1,0,1
FR,1,49,9,0,0,0,1
FR,1,75,13,0,NA,NA,0
FR,0,44,11,0,0,0,1
FR,1,62,12,0,1,0,1
FR,0,40,8,0,0,0,1
FR,0,36,6,1,1,1,1
FR,1,53,16,0,0,0,1
FR,1,NA,8,0,0,0,0
FR,1,26,15,0,0,0,1
FR,0,21,10,0,1,0,1
FR,1,60,7,0,0,0,1
FR,0,87,9,0,0,0,0
FR,0,43,10,0,0,0,1
FR,0,62,10,0,0,0,0
FR,1,49,13,0,0,0,1
FR,0,71,5,NA,NA,0,1
FR,0,34,7,0,0,0,1
FR,0,53,7,0,0,0,1
FR,1,64,0,1,1,0,1
FR,1,90,8,NA,1,NA,0
FR,1,62,NA,NA,NA,NA,NA
FR,0,53,11,0,1,1,0
FR,0,25,10,0,0,0,1
FR,1,15,10,1,1,0,0
FR,1,41,12,0,1,1,0
FR,0,74,13,0,1,0,1
FR,1,49,10,0,1,0,1
FR,1,77,13,1,0,1,1
FR,0,71,8,0,1,0,1
FR,1,68,17,0,1,1,1
FR,0,15,9,0,0,0,1
FR,1,47,13,0,1,0,1
FR,0,62,14,0,0,1,1
FR,1,58,8,0,1,1,1
FR,0,68,9,0,1,1,0
FR,1,50,12,0,1,1,1
FR,0,54,13,1,1,1,0
FR,0,61,17,0,0,0,1
FR,1,49,11,0,1,0,0
FR,1,72,8,1,1,1,1
FR,0,30,14,0,0,0,1
FR,0,35,13,1,1,1,1
FR,1,45,16,0,1,0,1
FR,1,76,8,1,1,0,1
FR,0,78,11,0,1,0,1
FR,0,63,15,0,1,0,1
FR,1,72,8,0,0,0,0
FR,0,17,11,0,1,0,1
FR,1,25,17,0,0,0,1
FR,1,46,12,0,1,0,0
FR,1,34,19,0,0,0,1
FR,1,47,9,1,0,0,1
FR,0,66,13,0,0,0,1
FR,1,34,16,0,0,0,1
FR,0,74,11,0,1,1,0
FR,0,26,15,0,0,0,1
FR,1,55,13,0,0,0,0
FR,0,82,18,0,0,0,1
FR,1,39,19,0,0,0,1
FR,0,72,17,0,1,0,1
FR,0,66,9,0,1,1,0
FR,1,83,15,0,0,0,0
FR,0,77,9,0,1,0,1
FR,1,87,11,0,1,0,0
FR,1,71,12,1,1,1,1
FR,0,53,25,0,0,1,1
FR,1,57,10,0,1,0,1
FR,0,79,15,0,0,0,1
FR,1,37,16,0,1,0,1
FR,0,41,14,0,1,0,1
FR,0,51,15,0,1,1,1
FR,0,41,13,0,1,0,1
FR,1,47,13,0,1,1,1
FR,0,38,12,0,1,0,1
FR,0,71,18,0,0,1,0
FR,1,78,9,0,0,0,NA
FR,1,55,10,0,0,1,1
FR,1,63,10,0,1,0,0
FR,1,52,15,0,0,0,1
FR,0,30,14,0,1,1,1
FR,0,55,13,0,1,0,1
FR,1,81,9,0,0,0,0
FR,1,69,3,0,1,0,0
FR,1,45,11,0,1,1,1
FR,0,64,12,0,0,0,1
FR,0,37,16,0,0,NA,1
FR,1,52,15,0,0,0,1
FR,0,53,10,1,0,1,1
FR,0,52,13,0,0,0,1
FR,1,32,18,0,1,1,0
FR,0,54,9,1,1,1,1
FR,0,17,2,1,0,1,0
FR,1,63,8,0,0,0,1
FR,1,26,17,0,1,1,1
FR,1,43,15,0,1,1,1
FR,1,41,14,0,0,0,1
FR,0,51,9,0,1,1,1
FR,1,84,8,0,1,1,1
FR,0,17,10,0,0,0,1
FR,0,69,17,0,1,1,1
FR,1,59,16,0,1,0,1
FR,1,72,12,0,1,0,1
FR,0,82,10,NA,1,1,1
FR,0,51,10,1,1,1,0
FR,1,57,12,0,0,0,1
FR,1,39,16,0,1,0,1
FR,1,55,15,0,0,0,1
FR,1,64,7,1,1,1,1
FR,1,65,16,0,1,0,0
FR,1,24,14,0,1,1,1
FR,0,68,15,0,0,0,1
FR,0,41,13,0,1,0,1
FR,1,45,13,1,1,1,1
FR,1,68,17,0,0,0,1
FR,1,54,13,0,0,0,0
FR,0,25,18,0,0,0,1
FR,1,34,17,0,1,0,1
FR,0,72,9,0,1,0,1
FR,0,77,14,0,1,1,0
FR,1,45,15,0,1,0,1
FR,0,33,12,0,1,1,1
FR,1,40,12,1,1,0,1
FR,0,58,16,0,0,0,1
FR,0,36,17,0,1,1,1
FR,1,33,19,0,0,0,1
FR,1,38,22,0,1,0,1
FR,0,80,8,1,1,1,1
FR,1,84,11,0,1,1,1
FR,0,56,10,0,0,1,1
FR,0,89,8,1,1,1,1
FR,1,45,10,0,0,0,1
FR,0,31,7,0,0,0,1
FR,0,59,NA,0,0,0,0
FR,1,54,6,0,0,0,1
FR,1,76,11,0,1,0,1
FR,1,48,12,0,0,0,1
FR,1,62,10,1,1,1,1
FR,0,54,12,0,1,NA,1
FR,1,21,9,0,0,1,1
FR,0,43,6,1,1,0,0
FR,1,15,9,0,0,0,1
FR,0,55,15,0,0,0,1
FR,1,27,16,0,1,0,1
FR,1,62,19,0,0,0,1
FR,0,70,NA,0,0,0,1
FR,0,23,17,0,1,1,1
FR,0,78,7,0,1,1,1
FR,0,32,18,0,0,0,1
FR,1,26,20,0,0,0,1
FR,0,53,NA,1,1,NA,1
FR,0,24,17,0,0,1,1
FR,1,21,15,0,1,0,1
FR,1,24,15,0,1,1,0
FR,0,28,19,0,1,1,1
FR,0,49,11,0,0,0,1
FR,0,40,19,0,1,0,1
FR,1,24,16,0,1,0,1
FR,0,28,14,0,1,1,1
FR,1,59,14,0,1,0,0
FR,0,20,14,0,0,0,1
FR,0,45,9,NA,NA,NA,1
FR,0,82,17,0,0,NA,1
FR,0,27,16,0,1,0,1
FR,0,35,17,0,0,0,1
FR,0,62,11,0,0,0,0
FR,1,23,16,0,0,1,1
FR,0,19,12,0,1,0,1
FR,0,36,17,0,0,0,1
FR,0,41,17,0,0,0,1
FR,0,21,13,0,0,0,1
FR,1,23,16,0,1,1,1
FR,1,88,14,0,1,1,0
FR,1,26,16,0,0,0,1
FR,0,28,16,0,0,0,1
FR,1,69,16,0,0,0,1
FR,0,41,12,0,0,0,1
FR,1,59,15,0,1,1,1
FR,1,57,10,0,1,1,1
FR,1,44,22,0,0,0,0
FR,0,33,15,0,1,0,1
FR,1,45,18,0,0,0,0
FR,1,30,12,1,1,0,1
FR,0,26,12,0,0,0,1
FR,0,17,13,0,1,0,1
FR,1,28,18,0,1,0,1
FR,1,58,12,0,1,0,1
FR,1,31,13,0,1,1,1
FR,1,35,14,0,1,0,1
FR,1,86,6,0,1,0,1
FR,0,55,11,0,1,0,1
FR,1,48,12,1,1,0,1
FR,0,21,15,0,0,0,1
FR,1,64,11,1,0,1,1
FR,1,48,14,0,0,0,0
FR,1,43,16,0,0,0,1
FR,0,53,9,0,0,1,1
FR,0,44,14,0,NA,0,1
FR,1,45,14,0,0,0,1
FR,0,41,15,0,0,0,1
FR,1,47,12,1,1,0,1
FR,0,34,11,1,0,0,1
FR,1,64,12,1,1,1,1
FR,1,23,15,0,1,1,1
FR,0,76,14,0,1,0,1
FR,0,62,13,0,0,0,1
FR,1,62,6,0,1,0,1
FR,1,NA,12,0,1,0,0
FR,0,68,12,0,0,1,1
FR,1,76,9,0,1,0,1
FR,0,26,15,0,1,0,1
FR,0,17,12,0,0,0,1
FR,0,28,13,0,1,0,1
FR,1,35,12,0,0,1,1
FR,1,65,9,0,1,1,0
FR,0,66,8,0,0,0,1
FR,0,94,18,0,1,1,1
FR,1,78,11,1,1,1,0
FR,0,46,21,0,1,1,0
FR,0,59,10,0,0,0,1
FR,1,84,10,0,0,1,0
FR,1,49,16,0,0,0,0
FR,1,77,5,0,1,1,0
FR,1,53,12,0,0,0,1
FR,1,82,10,0,1,0,0
FR,0,68,11,0,1,1,0
FR,0,51,9,0,1,1,1
FR,0,50,10,0,1,0,1
FR,0,64,5,0,1,1,0
FR,1,26,9,0,1,0,1
FR,0,46,10,0,1,0,1
FR,1,28,12,0,0,0,1
FR,0,31,16,0,1,0,1
FR,0,62,8,0,0,0,0
FR,1,52,16,0,0,0,1
FR,1,65,8,0,1,0,1
FR,1,81,2,0,0,0,0
FR,1,69,15,0,1,0,1
FR,0,31,16,0,0,1,1
FR,1,29,9,0,0,0,0
FR,1,72,11,0,0,1,0
FR,0,37,10,0,0,0,1
FR,1,45,11,0,1,1,1
FR,1,29,16,1,1,0,1
FR,1,68,8,0,1,0,1
FR,1,88,12,0,1,0,0
FR,0,69,20,0,0,1,1
FR,1,79,8,0,1,0,1
FR,0,34,13,0,1,1,1
FR,1,23,16,0,0,0,1
FR,0,47,14,0,1,1,1
FR,0,87,8,0,1,0,0
FR,1,83,5,0,NA,0,1
FR,1,51,14,0,1,1,1
FR,1,55,12,0,0,1,1
FR,0,84,12,0,1,0,1
FR,0,41,13,0,1,0,1
FR,1,60,12,1,1,0,0
FR,1,29,18,0,0,0,1
FR,0,94,13,0,1,0,0
FR,0,71,10,0,0,0,1
FR,1,44,19,0,NA,1,1
FR,0,70,19,0,0,0,0
FR,1,80,8,0,0,0,0
FR,0,61,10,0,0,0,1
FR,1,73,12,NA,1,1,0
FR,1,61,9,1,1,1,1
FR,0,57,10,0,1,0,0
FR,1,90,7,1,1,NA,0
FR,1,57,12,NA,1,0,1
FR,0,72,6,1,NA,1,1
FR,1,43,13,0,1,0,1
FR,1,19,10,0,0,0,1
FR,1,17,13,0,1,0,1
FR,1,37,15,0,0,0,1
FR,0,69,12,0,1,NA,0
FR,0,64,9,0,1,0,1
FR,0,42,20,0,1,0,1
FR,1,23,15,0,1,NA,1
FR,1,73,11,0,0,NA,1
FR,1,34,16,0,0,NA,1
FR,0,60,10,0,0,0,1
FR,0,74,9,1,0,1,1
FR,0,57,12,0,0,1,1
FR,0,41,15,0,0,0,1
FR,1,33,10,0,1,0,1
FR,1,78,6,1,1,0,1
FR,1,49,12,0,1,0,1
FR,1,69,9,0,NA,0,1
FR,1,51,12,0,0,0,1
FR,1,52,12,0,1,1,1
FR,0,21,13,0,0,0,1
FR,1,62,9,0,1,0,1
FR,1,72,9,0,1,0,0
FR,0,55,15,0,0,1,1
FR,1,48,14,0,0,0,1
FR,0,74,7,0,0,0,1
FR,1,65,11,0,0,0,1
FR,1,54,13,0,0,0,1
FR,1,71,18,0,0,0,1
FR,0,80,9,0,0,0,1
FR,1,48,11,0,1,0,1
FR,0,79,10,0,0,0,1
FR,0,49,14,0,1,1,1
FR,0,76,20,0,1,0,1
FR,0,75,15,1,1,1,0
FR,1,50,16,0,0,NA,1
FR,1,43,8,0,1,0,1
FR,0,60,9,1,1,1,1
FR,0,92,8,0,0,0,1
FR,1,59,16,0,0,0,1
FR,0,34,14,0,1,0,1
FR,0,48,12,0,0,0,1
FR,1,70,9,0,1,0,1
FR,1,40,15,0,1,1,1
FR,1,39,19,0,0,0,1
FR,0,33,20,0,0,0,1
FR,1,51,16,0,1,0,1
FR,0,49,12,1,1,1,1
FR,1,89,9,0,0,0,1
FR,1,80,9,1,1,0,1
FR,1,49,15,1,1,0,1
FR,0,32,13,0,0,0,1
FR,1,58,16,0,0,0,1
FR,0,27,14,0,0,0,1
FR,0,23,16,0,1,1,1
FR,1,59,24,0,1,0,1
FR,1,82,11,1,1,1,1
FR,0,28,16,1,0,0,1
FR,0,63,18,0,0,0,1
FR,0,18,12,0,0,0,1
FR,1,46,18,0,0,0,1
FR,1,22,15,0,0,0,1
FR,0,61,14,0,0,0,1
FR,0,62,5,1,1,0,0
FR,1,52,13,0,0,0,1
FR,1,80,5,0,0,0,1
FR,1,66,5,0,1,0,1
FR,0,69,12,0,0,0,1
FR,1,71,12,0,1,1,1
FR,1,51,14,0,NA,0,1
FR,0,65,9,0,1,NA,0
FR,0,36,15,0,0,0,1
FR,0,30,12,0,1,1,1
FR,1,57,12,0,1,0,0
FR,0,29,12,0,0,1,1
FR,1,50,15,0,0,0,1
FR,0,64,9,0,1,0,1
FR,0,50,16,0,0,0,1
FR,1,34,7,0,1,1,1
FR,1,60,5,1,1,0,1
FR,1,69,15,0,1,0,1
FR,1,47,12,1,1,1,1
FR,0,21,10,0,1,0,1
FR,1,50,11,0,0,0,1
FR,0,82,5,1,NA,0,1
FR,0,46,12,0,0,0,1
FR,1,50,14,0,1,0,1
FR,1,34,20,0,1,0,0
FR,0,70,17,0,0,1,0
FR,1,54,15,0,1,NA,1
FR,1,39,13,0,0,0,1
FR,1,63,8,0,1,0,0
FR,0,44,14,0,0,0,1
FR,1,49,13,0,1,0,1
FR,1,60,13,0,1,1,0
FR,1,44,9,0,1,0,0
FR,0,65,12,0,0,0,1
FR,1,84,12,0,0,0,1
FR,0,74,17,0,0,1,0
FR,1,55,9,0,0,0,1
FR,1,19,14,0,0,0,1
FR,0,21,14,1,1,0,1
FR,1,63,11,0,0,0,1
FR,0,53,17,0,0,0,1
FR,0,27,16,0,1,0,1
FR,1,66,15,0,0,0,0
FR,0,21,12,0,0,0,1
FR,0,43,14,0,1,1,1
FR,1,52,20,0,0,0,1
FR,0,54,14,0,0,0,1
FR,1,90,7,0,0,0,1
FR,1,72,14,0,1,1,1
FR,0,91,9,1,0,1,0
FR,1,35,18,0,0,0,1
FR,0,53,11,0,0,0,1
FR,1,70,9,NA,1,0,0
FR,0,64,15,0,0,0,1
FR,0,47,18,0,1,1,1
FR,1,67,12,0,0,1,1
FR,1,58,9,NA,0,1,1
FR,1,37,14,0,1,0,1
FR,1,28,17,0,0,0,1
FR,1,34,12,0,0,0,1
FR,0,34,19,0,0,0,1
FR,0,36,17,0,1,1,1
FR,1,32,17,0,1,1,0
FR,1,32,17,0,0,0,1
FR,1,52,11,0,1,1,1
FR,0,89,14,0,1,0,1
FR,1,62,13,0,0,NA,1
FR,0,70,9,0,1,0,1
FR,0,54,18,0,0,0,1
FR,1,85,13,0,1,0,0
FR,1,65,18,0,0,0,1
FR,0,38,18,0,1,0,0
FR,0,52,12,0,0,0,1
FR,0,44,16,0,1,1,1
FR,0,47,17,0,1,0,1
FR,1,23,15,0,0,1,1
FR,1,62,14,0,0,0,0
FR,0,61,13,1,1,0,0
FR,0,66,16,0,1,0,0
FR,0,24,18,0,0,0,1
FR,0,54,19,0,1,0,1
FR,0,82,12,0,0,0,0
FR,0,37,14,0,0,0,1
FR,1,83,10,0,1,1,0
FR,1,65,14,0,0,0,1
FR,1,68,10,NA,NA,1,1
FR,1,46,11,1,1,1,1
FR,0,29,11,0,1,0,1
FR,1,42,14,0,0,0,1
FR,0,34,7,0,1,NA,1
FR,0,29,15,0,0,1,1
FR,1,34,14,0,0,0,1
FR,0,51,12,0,0,0,1
FR,1,37,6,0,1,0,1
FR,1,84,7,1,1,1,1
FR,1,33,13,0,0,1,1
FR,1,34,17,0,0,0,1
FR,1,46,15,1,1,1,1
FR,1,67,8,0,1,0,1
FR,1,53,17,0,0,1,1
FR,1,31,17,0,1,NA,1
FR,1,48,16,0,0,0,1
FR,1,54,17,0,0,0,1
FR,0,82,20,0,0,1,1
FR,1,53,22,0,0,0,1
FR,1,62,11,0,0,0,1
FR,0,37,18,0,0,0,1
FR,0,73,19,1,1,1,1
FR,1,54,12,0,0,0,1
FR,1,48,14,0,0,0,1
FR,1,36,12,0,0,0,1
FR,1,61,16,1,1,0,1
FR,1,47,17,0,0,0,1
FR,0,44,19,0,0,1,1
FR,0,30,14,0,1,1,1
FR,1,51,11,0,0,1,1
FR,1,54,13,0,1,0,1
FR,1,32,14,NA,NA,0,1
FR,1,21,10,0,0,0,1
FR,0,59,13,0,0,0,1
FR,0,30,15,0,0,1,1
FR,0,72,10,1,1,1,1
FR,0,73,12,0,0,1,0
FR,0,33,13,0,0,0,1
FR,0,64,5,0,1,0,0
FR,0,44,11,0,1,0,1
FR,1,15,9,0,0,0,1
FR,0,54,11,0,1,0,1
FR,0,53,10,1,1,1,1
FR,1,38,16,1,1,0,1
FR,1,66,7,1,1,1,1
FR,1,56,12,0,1,1,1
FR,1,28,16,0,1,0,1
FR,1,69,7,0,1,1,1
FR,1,43,14,0,1,0,1
FR,0,22,12,0,0,0,1
FR,0,23,16,0,1,0,1
FR,1,26,16,0,1,0,0
FR,1,29,15,0,0,0,1
FR,1,69,18,1,1,1,1
FR,1,31,20,0,0,0,1
FR,1,25,19,0,0,0,1
FR,1,37,20,0,1,0,1
FR,0,42,8,0,0,0,1
FR,0,44,18,0,1,0,1
FR,0,28,17,0,0,0,1
FR,0,55,10,0,0,0,1
FR,0,68,12,0,1,0,1
FR,0,58,10,0,1,1,1
FR,0,25,11,0,1,1,1
FR,1,80,14,0,1,0,0
FR,0,26,20,0,0,0,1
FR,1,72,10,0,1,1,1
FR,0,56,12,0,0,0,1
FR,0,57,10,1,1,0,0
FR,1,32,11,0,1,1,1
FR,1,17,12,0,0,0,1
FR,1,33,12,0,1,0,1
FR,0,74,18,0,1,1,1
FR,0,20,12,0,1,1,1
FR,0,63,10,0,1,0,0
FR,1,76,8,0,0,0,1
FR,1,57,15,0,1,0,1
FR,0,65,21,0,0,0,1
FR,1,61,NA,0,0,0,1
FR,1,76,6,1,1,1,1
FR,0,83,12,1,1,0,1
FR,1,49,15,0,0,0,1
FR,1,74,7,0,0,1,1
FR,1,23,18,0,1,0,1
FR,1,41,14,0,0,1,1
FR,1,63,8,0,1,0,1
FR,0,60,12,0,0,1,1
FR,1,52,16,0,0,0,1
FR,0,71,16,0,0,1,1
FR,0,46,9,0,1,0,1
FR,0,47,10,1,1,1,1
FR,0,28,11,0,1,1,1
FR,0,29,12,0,0,0,1
FR,1,20,14,0,0,0,1
FR,0,36,6,1,1,0,1
FR,0,67,0,0,0,1,1
FR,1,46,6,0,1,0,1
FR,1,88,0,0,1,NA,0
FR,1,73,12,0,1,0,1
FR,0,35,16,0,0,0,1
FR,0,73,7,0,1,0,1
FR,0,76,14,0,1,1,1
FR,0,27,12,0,1,0,1
FR,1,67,7,1,1,0,1
FR,0,51,11,1,0,1,1
FR,1,16,11,0,0,1,1
FR,1,69,12,1,1,1,1
FR,1,31,13,0,1,1,0
FR,0,35,13,0,0,0,0
FR,0,51,8,0,0,0,1
FR,0,34,16,0,0,0,1
FR,0,31,15,1,1,0,1
FR,1,76,8,0,1,0,0
FR,0,67,15,0,0,0,1
FR,0,33,22,0,1,1,1
FR,0,19,12,0,1,0,1
FR,0,67,18,0,1,1,1
FR,1,81,8,0,0,0,0
FR,0,47,11,0,0,0,1
FR,0,63,8,0,1,0,0
FR,0,67,9,1,1,0,1
FR,1,41,16,0,0,0,1
FR,1,86,5,0,0,0,0
FR,1,50,14,0,1,0,0
FR,0,49,13,0,0,1,1
FR,0,48,17,0,1,0,1
FR,1,47,16,0,0,1,1
FR,1,15,9,0,1,0,1
FR,1,33,12,0,0,0,1
FR,1,53,14,1,1,1,1
FR,0,33,17,0,0,0,1
FR,0,78,12,1,0,1,1
FR,1,81,8,0,1,1,0
FR,1,55,16,0,0,1,1
FR,0,44,7,0,1,1,1
FR,0,64,7,0,1,0,1
FR,1,23,15,0,0,0,1
FR,1,58,12,0,1,0,1
FR,1,38,17,0,1,0,1
FR,0,50,16,0,0,0,1
FR,0,16,13,0,1,0,1
FR,1,64,8,1,1,0,1
FR,1,34,14,0,0,0,1
FR,1,32,16,0,0,0,1
FR,0,37,23,0,0,0,1
FR,0,47,13,0,0,0,1
FR,1,72,13,0,0,0,1
FR,1,55,13,0,1,NA,1
FR,0,70,13,0,1,NA,0
FR,1,67,13,0,1,0,0
FR,0,86,13,1,1,0,1
FR,1,35,10,0,0,0,0
FR,0,68,9,0,0,0,NA
FR,0,56,15,0,0,0,1
